"GEO_ID","NAME","B25047_001E","B25047_001M","B25047_002E","B25047_002M","B25047_003E","B25047_003M",
"0500000US48449","Titus County, Texas","12110","37","11588","174","522","172",
"0500000US48451","Tom Green County, Texas","51949","135","50282","432","1667","417",
"0500000US48453","Travis County, Texas","594638","188","591152","725","3486","733",
"0500000US48455","Trinity County, Texas","8261","31","7699","168","562","169",
"0500000US48457","Tyler County, Texas","9499","37","8945","191","554","187",
"0500000US48459","Upshur County, Texas","17444","82","16636","240","808","233",
"0500000US48461","Upton County, Texas","1629","102","1514","106","115","46",
"0500000US48463","Uvalde County, Texas","10092","35","9639","172","453","166",
"0500000US48465","Val Verde County, Texas","18631","68","17898","227","733","220",
"0500000US48467","Van Zandt County, Texas","25708","46","24941","250","767","253",
"0500000US48469","Victoria County, Texas","39238","61","38440","203","798","192",
"0500000US48471","Walker County, Texas","29626","211","28842","295","784","222",
"0500000US48473","Waller County, Texas","19946","47","19544","190","402","188",
"0500000US48475","Ward County, Texas","5137","18","4736","140","401","139",
"0500000US48477","Washington County, Texas","17371","42","16864","204","507","200",
"0500000US48479","Webb County, Texas","86727","84","83769","434","2958","423",
"0500000US48481","Wharton County, Texas","17546","33","16414","325","1132","325",
"0500000US48483","Wheeler County, Texas","2595","27","2410","77","185","72",
"0500000US48485","Wichita County, Texas","55664","193","53721","383","1943","320",
"0500000US48487","Wilbarger County, Texas","5848","34","4985","253","863","242",
"0500000US48489","Willacy County, Texas","6854","32","6418","145","436","143",
"0500000US48491","Williamson County, Texas","251600","115","250519","285","1081","282",
"0500000US48493","Wilson County, Texas","19259","28","18756","209","503","206",
"0500000US48495","Winkler County, Texas","3209","19","3104","72","105","66",
"0500000US48497","Wise County, Texas","27196","104","26351","274","845","256",
"0500000US48499","Wood County, Texas","22267","55","21119","264","1148","261",
"0500000US48501","Yoakum County, Texas","3015","11","2875","101","140","101",
"0500000US48503","Young County, Texas","8550","19","8018","193","532","191",
"0500000US48505","Zapata County, Texas","6218","15","5563","186","655","185",
"0500000US48507","Zavala County, Texas","3951","16","3776","91","175","88",
"0500000US49001","Beaver County, Utah","2928","30","2928","30","0","17",
"0500000US49003","Box Elder County, Utah","20280","43","20098","104","182","93",
"0500000US49005","Cache County, Utah","45454","77","45312","84","142","56",
"0500000US49007","Carbon County, Utah","9629","30","9139","140","490","141",
"0500000US49009","Daggett County, Utah","1155","57","1097","62","58","26",
"0500000US49011","Davis County, Utah","118581","93","118142","235","439","202",
"0500000US49013","Duchesne County, Utah","8943","59","8680","83","263","65",
"0500000US49015","Emery County, Utah","4099","22","3965","75","134","68",
"0500000US49017","Garfield County, Utah","3589","16","3561","25","28","19",
"0500000US49019","Grand County, Utah","5333","15","5292","50","41","49",
"0500000US49021","Iron County, Utah","22824","49","22610","116","214","102",
"0500000US49023","Juab County, Utah","3972","39","3943","49","29","23",
"0500000US49025","Kane County, Utah","6264","18","6169","69","95","64",
"0500000US49027","Millard County, Utah","4990","27","4832","73","158","75",
"0500000US49029","Morgan County, Utah","3833","34","3726","96","107","89",
"0500000US49031","Piute County, Utah","892","74","874","72","18","15",
"0500000US49033","Rich County, Utah","3217","80","3185","84","32","30",
"0500000US49035","Salt Lake County, Utah","440166","167","438233","376","1933","355",
"0500000US49037","San Juan County, Utah","5612","49","4851","111","761","105",
"0500000US49039","Sanpete County, Utah","10442","70","10247","124","195","99",
"0500000US49041","Sevier County, Utah","8705","30","8570","79","135","76",
"0500000US49043","Summit County, Utah","26206","45","26100","70","106","49",
"0500000US49045","Tooele County, Utah","24138","38","23973","91","165","79",
"0500000US49047","Uintah County, Utah","13775","64","13278","176","497","167",
"0500000US49049","Utah County, Utah","203308","143","202622","233","686","185",
"0500000US49051","Wasatch County, Utah","15446","47","15350","116","96","102",
"0500000US49053","Washington County, Utah","78993","113","78801","169","192","137",
"0500000US49055","Wayne County, Utah","1713","20","1638","44","75","42",
"0500000US49057","Weber County, Utah","98595","108","97864","313","731","288",
"0500000US50001","Addison County, Vermont","17521","47","17275","94","246","69",
"0500000US50003","Bennington County, Vermont","20877","37","20503","172","374","168",
"0500000US50005","Caledonia County, Vermont","16084","67","15572","128","512","109",
"0500000US50007","Chittenden County, Vermont","74025","204","73598","313","427","247",
"0500000US50009","Essex County, Vermont","4914","36","4255","101","659","95",
"0500000US50011","Franklin County, Vermont","22850","41","22468","221","382","216",
"0500000US50013","Grand Isle County, Vermont","5301","23","5262","28","39","20",
"0500000US50015","Lamoille County, Vermont","14138","52","13940","91","198","78",
"0500000US50017","Orange County, Vermont","15021","47","14546","132","475","122",
"0500000US50019","Orleans County, Vermont","16630","43","16138","143","492","128",
"0500000US50021","Rutland County, Vermont","33974","83","33462","148","512","121",
"0500000US50023","Washington County, Vermont","30860","63","30582","105","278","89",
"0500000US50025","Windham County, Vermont","30104","93","29244","193","860","170",
"0500000US50027","Windsor County, Vermont","34773","61","34101","178","672","170",
"0500000US51001","Accomack County, Virginia","21897","39","20900","252","997","247",
"0500000US51003","Albemarle County, Virginia","48360","88","47912","217","448","193",
"0500000US51005","Alleghany County, Virginia","7916","25","7183","172","733","167",
"0500000US51007","Amelia County, Virginia","5770","25","5735","59","35","53",
"0500000US51009","Amherst County, Virginia","14301","33","13950","160","351","157",
"0500000US51011","Appomattox County, Virginia","7380","37","7222","89","158","83",
"0500000US51013","Arlington County, Virginia","120746","83","120428","153","318","132",
"0500000US51015","Augusta County, Virginia","32890","55","32161","281","729","274",
"0500000US51017","Bath County, Virginia","3336","208","2995","223","341","135",
"0500000US51019","Bedford County, Virginia","37383","39","36820","209","563","208",
"0500000US51021","Bland County, Virginia","3205","18","2843","114","362","115",
"0500000US51023","Botetourt County, Virginia","15010","46","14621","171","389","170",
"0500000US51025","Brunswick County, Virginia","7935","25","7652","127","283","127",
"0500000US51027","Buchanan County, Virginia","10340","32","8683","300","1657","297",
"0500000US51029","Buckingham County, Virginia","7233","35","7017","110","216","102",
"0500000US51031","Campbell County, Virginia","25363","41","24580","216","783","209",
"0500000US51033","Caroline County, Virginia","12693","64","12351","155","342","144",
"0500000US51035","Carroll County, Virginia","16645","25","16373","125","272","127",
"0500000US51036","Charles City County, Virginia","3269","23","3179","39","90","34",
"0500000US51037","Charlotte County, Virginia","5973","20","5551","126","422","126",
"0500000US51041","Chesterfield County, Virginia","142572","156","141877","256","695","222",
"0500000US51043","Clarke County, Virginia","6478","22","6399","68","79","66",
"0500000US51045","Craig County, Virginia","2397","240","2112","252","285","132",
"0500000US51047","Culpeper County, Virginia","19529","37","19202","183","327","179",
"0500000US51049","Cumberland County, Virginia","4695","15","4688","19","7","12",
"0500000US51051","Dickenson County, Virginia","7352","20","6593","202","759","207",
"0500000US51053","Dinwiddie County, Virginia","11896","48","11491","183","405","172",
"0500000US51057","Essex County, Virginia","5785","17","5548","100","237","101",
"0500000US51059","Fairfax County, Virginia","428352","241","427103","391","1249","315",
"0500000US51061","Fauquier County, Virginia","28454","61","28232","147","222","132",
"0500000US51063","Floyd County, Virginia","7946","28","7488","182","458","179",
"0500000US51065","Fluvanna County, Virginia","11329","66","11293","79","36","38",
"0500000US51067","Franklin County, Virginia","28344","49","27750","265","594","263",
"0500000US51069","Frederick County, Virginia","36617","51","36293","159","324","153",
"0500000US51071","Giles County, Virginia","8316","21","7417","206","899","206",
"0500000US51073","Gloucester County, Virginia","17204","34","16928","166","276","171",
"0500000US51075","Goochland County, Virginia","10913","30","10827","76","86","75",
"0500000US51077","Grayson County, Virginia","8961","28","8562","155","399","154",
"0500000US51079","Greene County, Virginia","8687","25","8618","68","69","67",
"0500000US51081","Greensville County, Virginia","4012","31","3770","130","242","128",
"0500000US51083","Halifax County, Virginia","17382","40","16503","248","879","246",
"0500000US51085","Hanover County, Virginia","43983","69","43656","188","327","182",
"0500000US51087","Henrico County, Virginia","142964","194","142437","290","527","213",
"0500000US51089","Henry County, Virginia","25445","56","23119","415","2326","412",
"0500000US51091","Highland County, Virginia","1839","119","1693","126","146","71",
"0500000US51093","Isle of Wight County, Virginia","16827","35","16487","171","340","164",
"0500000US51095","James City County, Virginia","34400","37","34324","100","76","89",
"0500000US51097","King and Queen County, Virginia","3485","15","3395","80","90","77",
"0500000US51099","King George County, Virginia","10540","30","10409","102","131","100",
"0500000US51101","King William County, Virginia","7605","28","7578","37","27","26",
"0500000US51103","Lancaster County, Virginia","7483","25","7359","83","124","81",
"0500000US51105","Lee County, Virginia","10857","32","10119","180","738","175",
"0500000US51107","Loudoun County, Virginia","144804","140","144223","216","581","192",
"0500000US51109","Louisa County, Virginia","18047","44","17809","176","238","167",
"0500000US51111","Lunenburg County, Virginia","5903","27","5700","119","203","115",
"0500000US51113","Madison County, Virginia","6110","21","5904","119","206","123",
"0500000US51115","Mathews County, Virginia","5486","13","5350","98","136","93",
"0500000US51117","Mecklenburg County, Virginia","19184","32","18712","177","472","177",
"0500000US51119","Middlesex County, Virginia","7140","25","6974","111","166","109",
"0500000US51121","Montgomery County, Virginia","42229","130","41627","286","602","219",
"0500000US51125","Nelson County, Virginia","9947","24","9612","163","335","159",
"0500000US51127","New Kent County, Virginia","9495","25","9474","52","21","47",
"0500000US51131","Northampton County, Virginia","7456","23","7000","179","456","180",
"0500000US51133","Northumberland County, Virginia","9009","16","8738","115","271","116",
"0500000US51135","Nottoway County, Virginia","6683","47","6430","138","253","126",
"0500000US51137","Orange County, Virginia","15895","31","15858","52","37","37",
"0500000US51139","Page County, Virginia","11878","45","11497","193","381","187",
