"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With an Internet subscription","Margin of Error!!Total:!!With an Internet subscription","Estimate!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total:!!With an Internet subscription!!Broadband of any type","Estimate!!Total:!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan","Estimate!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total:!!Internet access without a subscription","Margin of Error!!Total:!!Internet access without a subscription","Estimate!!Total:!!No Internet access","Margin of Error!!Total:!!No Internet access",
"0500000US39037","Darke County, Ohio","21332","256","18292","399","130","105","18162","397","16167","390","2858","307","13557","455","1770","275","1931","249","100","52","30","27","255","81","2785","321",
"0500000US39039","Defiance County, Ohio","15376","223","13558","352","52","31","13506","350","12033","378","1221","219","11304","358","1267","233","1208","217","106","52","10","16","385","133","1433","237",
"0500000US39041","Delaware County, Ohio","80455","530","77053","582","23","23","77030","584","73698","676","5508","561","69944","863","2985","443","3483","479","112","51","56","37","1114","257","2288","348",
"0500000US39043","Erie County, Ohio","32122","563","27812","682","71","49","27741","687","24952","754","3530","488","22739","779","2570","405","2055","352","106","66","21","29","1525","376","2785","396",
"0500000US39045","Fairfield County, Ohio","59979","510","54789","655","87","79","54702","656","51015","660","6129","525","46566","786","3345","436","3447","413","235","78","11","12","1151","288","4039","482",
"0500000US39047","Fayette County, Ohio","11635","239","10036","350","21","24","10015","349","9334","353","1860","269","7172","420","532","140","1342","261","98","55","0","24","437","160","1162","214",
"0500000US39049","Franklin County, Ohio","547922","1767","511427","2338","354","127","511073","2338","482917","2338","46303","2036","455512","2870","26493","1526","21758","1382","666","158","236","153","8591","860","27904","1550",
"0500000US39051","Fulton County, Ohio","16881","199","15088","325","77","45","15011","325","14079","326","2052","277","11949","421","785","161","1380","207","83","46","5","7","456","153","1337","259",
"0500000US39053","Gallia County, Ohio","11305","323","8631","439","25","33","8606","440","7711","402","1847","293","4614","386","567","230","2148","299","320","140","0","24","484","169","2190","329",
"0500000US39055","Geauga County, Ohio","35587","440","31022","551","83","52","30939","566","28625","608","2704","337","26683","608","2083","351","2253","332","132","68","5","7","727","201","3838","365",
"0500000US39057","Greene County, Ohio","67478","579","62374","685","69","59","62305","684","57871","831","5923","531","54215","849","3875","452","3988","414","259","103","32","23","1413","289","3691","401",
"0500000US39059","Guernsey County, Ohio","16247","296","13804","403","84","54","13720","396","12620","390","2746","326","10161","431","903","172","1038","195","135","87","6","9","337","111","2106","312",
"0500000US39061","Hamilton County, Ohio","352181","1495","318864","2293","581","175","318283","2272","298307","2449","31380","1783","280741","2733","18341","973","14702","1084","507","187","186","91","8254","807","25063","1677",
"0500000US39063","Hancock County, Ohio","31618","427","28523","560","34","33","28489","562","26233","630","2764","433","23938","551","1969","298","2596","386","207","107","22","34","717","217","2378","355",
"0500000US39065","Hardin County, Ohio","11711","270","9966","324","48","40","9918","319","9072","324","1442","225","7358","341","693","154","1351","211","83","40","19","17","310","132","1435","278",
"0500000US39067","Harrison County, Ohio","5921","198","4905","242","39","23","4866","241","3606","203","927","167","2974","240","929","205","967","167","268","126","9","14","35","21","981","150",
"0500000US39069","Henry County, Ohio","11226","221","9892","271","24","20","9868","271","9042","303","1485","238","7546","347","729","152","953","162","51","33","1","3","283","121","1051","146",
"0500000US39071","Highland County, Ohio","16814","331","13581","478","0","27","13581","478","12476","509","3224","418","9037","492","978","216","1615","305","118","53","0","27","314","121","2919","374",
"0500000US39073","Hocking County, Ohio","11565","286","10000","340","57","42","9943","337","8481","386","1385","241","7277","406","1181","283","1159","199","191","77","0","24","217","86","1348","260",
"0500000US39075","Holmes County, Ohio","13326","240","8345","350","55","47","8290","347","7509","399","2368","366","5134","349","634","151","827","216","90","46","0","27","213","84","4768","373",
"0500000US39077","Huron County, Ohio","23432","320","20561","431","104","60","20457","432","18449","510","3824","440","15076","629","1730","302","1723","274","171","83","49","36","491","139","2380","342",
"0500000US39079","Jackson County, Ohio","12672","423","10442","462","3","7","10439","461","9277","445","1689","330","7539","444","732","201","1364","304","371","203","31","35","296","161","1934","356",
"0500000US39081","Jefferson County, Ohio","27127","382","22947","482","57","39","22890","488","19316","592","3718","337","17397","472","3180","346","2041","291","310","126","2","3","533","149","3647","333",
"0500000US39083","Knox County, Ohio","23435","457","20538","568","34","38","20504","566","18661","631","3660","451","14842","677","1548","308","2285","457","123","61","63","75","359","144","2538","360",
"0500000US39085","Lake County, Ohio","100319","727","92191","909","190","101","92001","897","84218","1015","8399","865","81214","1046","7174","611","4844","526","308","114","9","12","1576","262","6552","536",
"0500000US39087","Lawrence County, Ohio","22501","434","19074","556","62","95","19012","556","16745","543","2857","330","14470","657","1807","354","2014","276","325","97","12","19","335","133","3092","406",
"0500000US39089","Licking County, Ohio","68305","557","62998","723","196","84","62802","721","57918","765","6318","541","54123","872","4403","472","3822","393","230","101","32","34","1038","223","4269","481",
"0500000US39091","Logan County, Ohio","19558","407","17259","460","57","31","17202","459","15635","504","2711","384","13367","523","1446","290","1227","204","58","37","8","11","603","175","1696","294",
"0500000US39093","Lorain County, Ohio","125856","843","109320","1266","353","121","108967","1264","99376","1270","11532","738","94141","1435","8489","553","7086","746","436","261","30","30","5899","744","10637","789",
"0500000US39095","Lucas County, Ohio","182146","922","160964","1344","184","99","160780","1365","148481","1839","19098","1126","137083","1546","11286","910","9055","703","530","162","52","54","5052","626","16130","945",
"0500000US39097","Madison County, Ohio","15361","312","13787","368","34","38","13753","372","13159","352","2164","304","10630","449","532","130","1241","230","29","21","0","27","237","82","1337","240",
"0500000US39099","Mahoning County, Ohio","98190","723","85338","1006","190","82","85148","1010","75643","1167","12026","839","69796","1038","8640","702","5627","639","408","160","142","134","2470","369","10382","678",
"0500000US39101","Marion County, Ohio","24524","340","21499","450","100","62","21399","448","18938","536","3708","484","15867","682","1779","295","2177","403","510","296","54","44","572","170","2453","347",
"0500000US39103","Medina County, Ohio","72500","490","66560","635","144","86","66416","654","62011","719","6946","587","57811","839","3995","435","3390","349","185","109","15","23","1733","265","4207","466",
"0500000US39105","Meigs County, Ohio","8875","247","6661","345","25","26","6636","344","5576","318","1277","255","4393","346","749","179","998","195","275","112","0","24","273","101","1941","278",
"0500000US39107","Mercer County, Ohio","16278","236","14772","297","38","38","14734","304","13540","335","1539","247","12649","363","1069","178","1061","211","76","51","0","27","170","64","1336","207",
"0500000US39109","Miami County, Ohio","44562","436","40545","569","119","64","40426","576","36388","590","4403","421","34315","757","3700","462","2378","335","246","92","33","42","829","254","3188","385",
"0500000US39111","Monroe County, Ohio","5510","175","4324","215","41","32","4283","212","3317","241","1030","175","2175","264","463","133","1144","188","425","156","46","41","218","91","968","153",
"0500000US39113","Montgomery County, Ohio","230149","1275","205643","1843","222","111","205421","1822","191420","2001","25528","1217","173558","1799","12529","823","11843","795","751","240","159","79","4865","557","19641","1193",
"0500000US39115","Morgan County, Ohio","5633","229","4390","236","30","25","4360","243","3611","270","1024","178","2805","230","635","132","613","130","93","51","0","20","192","79","1051","171",
"0500000US39117","Morrow County, Ohio","13449","293","11970","311","33","32","11937","312","10842","361","1930","253","8522","451","818","207","1527","327","156","153","15","24","209","112","1270","222",
"0500000US39119","Muskingum County, Ohio","34243","454","30140","569","93","43","30047","574","26249","658","4794","490","23833","765","3467","379","1691","278","206","90","41","45","692","213","3411","383",
"0500000US39121","Noble County, Ohio","4587","180","3472","219","13","14","3459","219","2887","244","821","177","2100","221","401","157","654","168","150","118","0","20","79","66","1036","177",
"0500000US39123","Ottawa County, Ohio","18091","459","15531","500","40","26","15491","498","14084","486","2781","321","11282","591","1114","175","1913","238","212","108","24","28","485","154","2075","379",
"0500000US39125","Paulding County, Ohio","7543","192","6156","215","40","28","6116","216","5572","191","885","157","4388","214","448","97","1033","178","65","44","10","14","303","92","1084","155",
"0500000US39127","Perry County, Ohio","13349","295","11287","365","43","33","11244","360","9682","395","2936","341","7092","381","1300","225","1346","252","228","115","21","24","235","90","1827","252",
"0500000US39129","Pickaway County, Ohio","21412","279","18843","382","23","23","18820","382","17554","434","2774","444","14490","630","1143","224","1587","279","81","45","3","4","393","106","2176","299",
"0500000US39131","Pike County, Ohio","10816","296","8526","431","0","24","8526","431","7236","452","1518","317","5708","454","891","257","1404","314","341","189","7","14","375","174","1915","300",
"0500000US39133","Portage County, Ohio","64560","570","57297","871","209","134","57088","894","50219","1109","4865","490","50515","969","6445","729","3017","420","216","94","75","48","2885","509","4378","615",
"0500000US39135","Preble County, Ohio","16742","276","14416","324","60","42","14356","326","13281","365","2293","278","10860","453","939","174","1300","214","67","39","26","25","576","175","1750","227",
"0500000US39137","Putnam County, Ohio","13173","169","11504","282","45","30","11459","285","10594","315","1194","186","9251","304","645","149","1526","265","170","94","4","6","220","65","1449","216",
"0500000US39139","Richland County, Ohio","50068","567","43519","820","71","52","43448","824","39312","804","5362","591","36306","881","3590","420","3011","427","282","193","5","9","874","212","5675","531",
"0500000US39141","Ross County, Ohio","29429","440","25736","529","59","41","25677","526","23934","493","3858","449","20690","668","1552","241","1204","255","88","57","21","31","597","175","3096","409",
"0500000US39143","Sandusky County, Ohio","24452","366","21312","556","157","78","21155","556","19201","572","3480","485","15908","622","1630","271","2220","257","238","97","29","27","625","199","2515","371",
"0500000US39145","Scioto County, Ohio","28637","453","24314","602","76","65","24238","604","20785","657","2628","409","19847","648","2931","380","1953","348","455","173","7","12","595","145","3728","506",
"0500000US39147","Seneca County, Ohio","22099","342","19123","429","71","41","19052","441","17198","442","2571","349","14785","507","1665","274","1952","214","100","47","24","26","502","134","2474","287",
"0500000US39149","Shelby County, Ohio","18786","270","17124","374","23","19","17101","374","15441","399","2039","305","13587","431","1424","254","1578","268","113","68","58","54","240","95","1422","243",
"0500000US39151","Stark County, Ohio","155366","1028","133808","1432","209","95","133599","1434","121355","1570","15619","765","113294","1345","10922","807","9531","727","784","262","103","67","6978","809","14580","1095",
"0500000US39153","Summit County, Ohio","229503","1265","207561","1559","182","65","207379","1564","190931","1699","21471","1192","181050","1708","15297","1002","11135","883","449","122","54","33","5205","615","16737","986",
